,Player,born,height,weight,Year
78855,Terry Catledge,1963.0,203.0,99.0,1992
78856,Terry Catledge,1963.0,203.0,99.0,1993
78913,Lorenzo Charles,1963.0,201.0,102.0,1986
78914,David Cooke,1963.0,203.0,104.0,1986
78915,Tyrone Corbin,1962.0,198.0,95.0,1986
78916,Tyrone Corbin,1962.0,198.0,95.0,1987
78918,Tyrone Corbin,1962.0,198.0,95.0,1988
78920,Tyrone Corbin,1962.0,198.0,95.0,1989
78921,Tyrone Corbin,1962.0,198.0,95.0,1990
78922,Tyrone Corbin,1962.0,198.0,95.0,1991
78923,Tyrone Corbin,1962.0,198.0,95.0,1992
78925,Tyrone Corbin,1962.0,198.0,95.0,1993
78926,Tyrone Corbin,1962.0,198.0,95.0,1994
78927,Tyrone Corbin,1962.0,198.0,95.0,1995
78928,Tyrone Corbin,1962.0,198.0,95.0,1996
78930,Tyrone Corbin,1962.0,198.0,95.0,1997
78931,Tyrone Corbin,1962.0,198.0,95.0,1998
78932,Tyrone Corbin,1962.0,198.0,95.0,1999
78933,Tyrone Corbin,1962.0,198.0,95.0,2000
78934,Tyrone Corbin,1962.0,198.0,95.0,2001
79315,Ron Crevier,1958.0,213.0,106.0,1986
79319,Jeff Cross,1961.0,208.0,108.0,1986
79320,Joe Dumars,1963.0,190.0,86.0,1986
79321,Joe Dumars,1963.0,190.0,86.0,1987
79322,Joe Dumars,1963.0,190.0,86.0,1988
79323,Joe Dumars,1963.0,190.0,86.0,1989
79324,Joe Dumars,1963.0,190.0,86.0,1990
79325,Joe Dumars,1963.0,190.0,86.0,1991
79326,Joe Dumars,1963.0,190.0,86.0,1992
79327,Joe Dumars,1963.0,190.0,86.0,1993
79328,Joe Dumars,1963.0,190.0,86.0,1994
79329,Joe Dumars,1963.0,190.0,86.0,1995
79330,Joe Dumars,1963.0,190.0,86.0,1996
79331,Joe Dumars,1963.0,190.0,86.0,1997
79332,Joe Dumars,1963.0,190.0,86.0,1998
79333,Joe Dumars,1963.0,190.0,86.0,1999
79516,Patrick Ewing,1962.0,213.0,108.0,1986
79517,Patrick Ewing,1962.0,213.0,108.0,1987
79518,Patrick Ewing,1962.0,213.0,108.0,1988
79519,Patrick Ewing,1962.0,213.0,108.0,1989
79520,Patrick Ewing,1962.0,213.0,108.0,1990
79521,Patrick Ewing,1962.0,213.0,108.0,1991
79522,Patrick Ewing,1962.0,213.0,108.0,1992
79523,Patrick Ewing,1962.0,213.0,108.0,1993
79524,Patrick Ewing,1962.0,213.0,108.0,1994
79525,Patrick Ewing,1962.0,213.0,108.0,1995
79526,Patrick Ewing,1962.0,213.0,108.0,1996
79527,Patrick Ewing,1962.0,213.0,108.0,1997
79528,Patrick Ewing,1962.0,213.0,108.0,1998
79529,Patrick Ewing,1962.0,213.0,108.0,1999
79530,Patrick Ewing,1962.0,213.0,108.0,2000
79531,Patrick Ewing,1962.0,213.0,108.0,2001
79532,Patrick Ewing,1962.0,213.0,108.0,2002
80094,Ken Green,1959.0,203.0,97.0,1986
80104,Claude Gregory,1958.0,203.0,92.0,1986
80105,Claude Gregory,1958.0,203.0,92.0,1988
80108,Steve Harris,1963.0,196.0,88.0,1986
80109,Steve Harris,1963.0,196.0,88.0,1987
80110,Steve Harris,1963.0,196.0,88.0,1988
80112,Steve Harris,1963.0,196.0,88.0,1989
80113,Steve Harris,1963.0,196.0,88.0,1990
80144,Jerome Henderson,1959.0,211.0,104.0,1986
80145,Jerome Henderson,1959.0,211.0,104.0,1987
80148,Carl Henry,1960.0,198.0,92.0,1986
80150,Ken Johnson,1962.0,203.0,108.0,1986
80151,Yvon Joseph,1957.0,211.0,111.0,1986
80152,Harold Keeling,1963.0,193.0,83.0,1986
80153,Jon Koncak,1963.0,213.0,113.0,1986
80154,Jon Koncak,1963.0,213.0,113.0,1987
80155,Jon Koncak,1963.0,213.0,113.0,1988
80156,Jon Koncak,1963.0,213.0,113.0,1989
80157,Jon Koncak,1963.0,213.0,113.0,1990
80158,Jon Koncak,1963.0,213.0,113.0,1991
80159,Jon Koncak,1963.0,213.0,113.0,1992
80160,Jon Koncak,1963.0,213.0,113.0,1993
80161,Jon Koncak,1963.0,213.0,113.0,1994
80162,Jon Koncak,1963.0,213.0,113.0,1995
80163,Jon Koncak,1963.0,213.0,113.0,1996
80274,Keith Lee,1962.0,208.0,97.0,1986
80275,Keith Lee,1962.0,208.0,97.0,1987
80276,Keith Lee,1962.0,208.0,97.0,1989
80283,Karl Malone,1963.0,206.0,113.0,1986
80284,Karl Malone,1963.0,206.0,113.0,1987
80285,Karl Malone,1963.0,206.0,113.0,1988
80286,Karl Malone,1963.0,206.0,113.0,1989
80287,Karl Malone,1963.0,206.0,113.0,1990
80288,Karl Malone,1963.0,206.0,113.0,1991
80289,Karl Malone,1963.0,206.0,113.0,1992
80290,Karl Malone,1963.0,206.0,113.0,1993
80291,Karl Malone,1963.0,206.0,113.0,1994
80292,Karl Malone,1963.0,206.0,113.0,1995
80293,Karl Malone,1963.0,206.0,113.0,1996
80294,Karl Malone,1963.0,206.0,113.0,1997
80295,Karl Malone,1963.0,206.0,113.0,1998
80296,Karl Malone,1963.0,206.0,113.0,1999
80297,Karl Malone,1963.0,206.0,113.0,2000
80298,Karl Malone,1963.0,206.0,113.0,2001
80299,Karl Malone,1963.0,206.0,113.0,2002
80300,Karl Malone,1963.0,206.0,113.0,2003
80301,Karl Malone,1963.0,206.0,113.0,2004
80644,Bill Martin,1962.0,201.0,92.0,1986
80645,Bill Martin,1962.0,201.0,92.0,1987
80646,Bill Martin,1962.0,201.0,92.0,1988
80653,Brian Martin,1962.0,206.0,96.0,1986
80657,Dwayne McClain,1963.0,198.0,83.0,1986
80658,Xavier McDaniel,1963.0,201.0,92.0,1986
80659,Xavier McDaniel,1963.0,201.0,92.0,1987
80660,Xavier McDaniel,1963.0,201.0,92.0,1988
80661,Xavier McDaniel,1963.0,201.0,92.0,1989
80662,Xavier McDaniel,1963.0,201.0,92.0,1990
80663,Xavier McDaniel,1963.0,201.0,92.0,1991
80665,Xavier McDaniel,1963.0,201.0,92.0,1992
80666,Xavier McDaniel,1963.0,201.0,92.0,1993
80667,Xavier McDaniel,1963.0,201.0,92.0,1994
80668,Xavier McDaniel,1963.0,201.0,92.0,1995
80669,Xavier McDaniel,1963.0,201.0,92.0,1997
80670,Xavier McDaniel,1963.0,201.0,92.0,1998
80827,Ben McDonald,1962.0,203.0,95.0,1986
80828,Ben McDonald,1962.0,203.0,95.0,1987
80829,Ben McDonald,1962.0,203.0,95.0,1988
80830,Ben McDonald,1962.0,203.0,95.0,1989
80843,Chris McNealy,1961.0,201.0,95.0,1986
80844,Chris McNealy,1961.0,201.0,95.0,1987
80845,Chris McNealy,1961.0,201.0,95.0,1988
80852,Perry Moss,1958.0,188.0,83.0,1986
80854,Perry Moss,1958.0,188.0,83.0,1987
80861,Chris Mullin,1963.0,198.0,90.0,1986
80862,Chris Mullin,1963.0,198.0,90.0,1987
80863,Chris Mullin,1963.0,198.0,90.0,1988
80864,Chris Mullin,1963.0,198.0,90.0,1989
80865,Chris Mullin,1963.0,198.0,90.0,1990
80866,Chris Mullin,1963.0,198.0,90.0,1991
80867,Chris Mullin,1963.0,198.0,90.0,1992
80868,Chris Mullin,1963.0,198.0,90.0,1993
80869,Chris Mullin,1963.0,198.0,90.0,1994
80870,Chris Mullin,1963.0,198.0,90.0,1995
80871,Chris Mullin,1963.0,198.0,90.0,1996
80872,Chris Mullin,1963.0,198.0,90.0,1997
80873,Chris Mullin,1963.0,198.0,90.0,1998
80874,Chris Mullin,1963.0,198.0,90.0,1999
80875,Chris Mullin,1963.0,198.0,90.0,2000
80876,Chris Mullin,1963.0,198.0,90.0,2001
81117,Charles Oakley,1963.0,203.0,102.0,1986
81118,Charles Oakley,1963.0,203.0,102.0,1987
81119,Charles Oakley,1963.0,203.0,102.0,1988
81120,Charles Oakley,1963.0,203.0,102.0,1989
81121,Charles Oakley,1963.0,203.0,102.0,1990
81122,Charles Oakley,1963.0,203.0,102.0,1991
81123,Charles Oakley,1963.0,203.0,102.0,1992
81124,Charles Oakley,1963.0,203.0,102.0,1993
81125,Charles Oakley,1963.0,203.0,102.0,1994
81126,Charles Oakley,1963.0,203.0,102.0,1995
81127,Charles Oakley,1963.0,203.0,102.0,1996
81128,Charles Oakley,1963.0,203.0,102.0,1997
81129,Charles Oakley,1963.0,203.0,102.0,1998
81130,Charles Oakley,1963.0,203.0,102.0,1999
81131,Charles Oakley,1963.0,203.0,102.0,2000
81132,Charles Oakley,1963.0,203.0,102.0,2001
81133,Charles Oakley,1963.0,203.0,102.0,2002
81134,Charles Oakley,1963.0,203.0,102.0,2003
81135,Charles Oakley,1963.0,203.0,102.0,2004
81478,Michael Phelps,1961.0,193.0,81.0,1986
81479,Michael Phelps,1961.0,193.0,81.0,1987
81480,Michael Phelps,1961.0,193.0,81.0,1988
81487,Ed Pinckney,1963.0,206.0,88.0,1986
81488,Ed Pinckney,1963.0,206.0,88.0,1987
81489,Ed Pinckney,1963.0,206.0,88.0,1988
81490,Ed Pinckney,1963.0,206.0,88.0,1989
81492,Ed Pinckney,1963.0,206.0,88.0,1990
81493,Ed Pinckney,1963.0,206.0,88.0,1991
81494,Ed Pinckney,1963.0,206.0,88.0,1992
81495,Ed Pinckney,1963.0,206.0,88.0,1993
81496,Ed Pinckney,1963.0,206.0,88.0,1994
81497,Ed Pinckney,1963.0,206.0,88.0,1995
81498,Ed Pinckney,1963.0,206.0,88.0,1996
81500,Ed Pinckney,1963.0,206.0,88.0,1997
81683,Terry Porter,1963.0,190.0,88.0,1986
81684,Terry Porter,1963.0,190.0,88.0,1987
81685,Terry Porter,1963.0,190.0,88.0,1988
81686,Terry Porter,1963.0,190.0,88.0,1989
81687,Terry Porter,1963.0,190.0,88.0,1990
81688,Terry Porter,1963.0,190.0,88.0,1991
81689,Terry Porter,1963.0,190.0,88.0,1992
81690,Terry Porter,1963.0,190.0,88.0,1993
81691,Terry Porter,1963.0,190.0,88.0,1994
81692,Terry Porter,1963.0,190.0,88.0,1995
81693,Terry Porter,1963.0,190.0,88.0,1996
81694,Terry Porter,1963.0,190.0,88.0,1997
81695,Terry Porter,1963.0,190.0,88.0,1998
81696,Terry Porter,1963.0,190.0,88.0,1999
81697,Terry Porter,1963.0,190.0,88.0,2000
81698,Terry Porter,1963.0,190.0,88.0,2001
81699,Terry Porter,1963.0,190.0,88.0,2002
81972,Blair Rasmussen,1962.0,213.0,113.0,1986
81973,Blair Rasmussen,1962.0,213.0,113.0,1987
81974,Blair Rasmussen,1962.0,213.0,113.0,1988
81975,Blair Rasmussen,1962.0,213.0,113.0,1989
81976,Blair Rasmussen,1962.0,213.0,113.0,1990
81977,Blair Rasmussen,1962.0,213.0,113.0,1991
81978,Blair Rasmussen,1962.0,213.0,113.0,1992
81979,Blair Rasmussen,1962.0,213.0,113.0,1993
82036,Jerry Reynolds,1962.0,203.0,90.0,1986
82037,Jerry Reynolds,1962.0,203.0,90.0,1987
82038,Jerry Reynolds,1962.0,203.0,90.0,1988
82039,Jerry Reynolds,1962.0,203.0,90.0,1989
82040,Jerry Reynolds,1962.0,203.0,90.0,1990
82041,Jerry Reynolds,1962.0,203.0,90.0,1991
82042,Jerry Reynolds,1962.0,203.0,90.0,1992
82043,Jerry Reynolds,1962.0,203.0,90.0,1996
82100,Derrick Rowland,1959.0,196.0,88.0,1986
82101,Carey Scurry,1962.0,201.0,85.0,1986
82102,Carey Scurry,1962.0,201.0,85.0,1987
82103,Carey Scurry,1962.0,201.0,85.0,1988
82117,Mike Smrek,1962.0,213.0,113.0,1986
82118,Mike Smrek,1962.0,213.0,113.0,1987
82119,Mike Smrek,1962.0,213.0,113.0,1988
82120,Mike Smrek,1962.0,213.0,113.0,1989
82121,Mike Smrek,1962.0,213.0,113.0,1990
82122,Mike Smrek,1962.0,213.0,113.0,1991
82124,Mike Smrek,1962.0,213.0,113.0,1992
82181,Alex Stivrins,1962.0,203.0,99.0,1986
82182,Alex Stivrins,1962.0,203.0,99.0,1993
82206,Greg Stokes,1963.0,208.0,99.0,1986
82207,Greg Stokes,1963.0,208.0,99.0,1990
82210,Bob Thornton,1962.0,208.0,102.0,1986
82211,Bob Thornton,1962.0,208.0,102.0,1987
82212,Bob Thornton,1962.0,208.0,102.0,1988
82214,Bob Thornton,1962.0,208.0,102.0,1989
82215,Bob Thornton,1962.0,208.0,102.0,1990
82216,Bob Thornton,1962.0,208.0,102.0,1991
82217,Bob Thornton,1962.0,208.0,102.0,1992
82218,Bob Thornton,1962.0,208.0,102.0,1996
82291,Wayman Tisdale,1964.0,206.0,108.0,1986
82292,Wayman Tisdale,1964.0,206.0,108.0,1987
82293,Wayman Tisdale,1964.0,206.0,108.0,1988
82294,Wayman Tisdale,1964.0,206.0,108.0,1989
82296,Wayman Tisdale,1964.0,206.0,108.0,1990
82297,Wayman Tisdale,1964.0,206.0,108.0,1991
82298,Wayman Tisdale,1964.0,206.0,108.0,1992
82299,Wayman Tisdale,1964.0,206.0,108.0,1993
82300,Wayman Tisdale,1964.0,206.0,108.0,1994
82301,Wayman Tisdale,1964.0,206.0,108.0,1995
82302,Wayman Tisdale,1964.0,206.0,108.0,1996
82303,Wayman Tisdale,1964.0,206.0,108.0,1997
82460,Sedric Toney,1962.0,188.0,80.0,1986
82462,Sedric Toney,1962.0,188.0,80.0,1988
82463,Sedric Toney,1962.0,188.0,80.0,1989
82464,Sedric Toney,1962.0,188.0,80.0,1990
82466,Sedric Toney,1962.0,188.0,80.0,1994
82509,Nick Vanos,1963.0,216.0,115.0,1986
82510,Nick Vanos,1963.0,216.0,115.0,1987
82513,Sam Vincent,1963.0,188.0,83.0,1986
82514,Sam Vincent,1963.0,188.0,83.0,1987
82515,Sam Vincent,1963.0,188.0,83.0,1988
82517,Sam Vincent,1963.0,188.0,83.0,1989
82518,Sam Vincent,1963.0,188.0,83.0,1990
82519,Sam Vincent,1963.0,188.0,83.0,1991
82520,Sam Vincent,1963.0,188.0,83.0,1992
82577,Spud Webb,1963.0,168.0,60.0,1986
82578,Spud Webb,1963.0,168.0,60.0,1987
82579,Spud Webb,1963.0,168.0,60.0,1988
82580,Spud Webb,1963.0,168.0,60.0,1989
82581,Spud Webb,1963.0,168.0,60.0,1990
82582,Spud Webb,1963.0,168.0,60.0,1991
82583,Spud Webb,1963.0,168.0,60.0,1992
82584,Spud Webb,1963.0,168.0,60.0,1993
82585,Spud Webb,1963.0,168.0,60.0,1994
82586,Spud Webb,1963.0,168.0,60.0,1995
82587,Spud Webb,1963.0,168.0,60.0,1996
82589,Spud Webb,1963.0,168.0,60.0,1998
82746,Bill Wennington,1963.0,213.0,111.0,1986
82747,Bill Wennington,1963.0,213.0,111.0,1987
82748,Bill Wennington,1963.0,213.0,111.0,1988
82749,Bill Wennington,1963.0,213.0,111.0,1989
82750,Bill Wennington,1963.0,213.0,111.0,1990
82751,Bill Wennington,1963.0,213.0,111.0,1991
82752,Bill Wennington,1963.0,213.0,111.0,1994
82753,Bill Wennington,1963.0,213.0,111.0,1995
82754,Bill Wennington,1963.0,213.0,111.0,1996
82755,Bill Wennington,1963.0,213.0,111.0,1997
82756,Bill Wennington,1963.0,213.0,111.0,1998
82757,Bill Wennington,1963.0,213.0,111.0,1999
82758,Bill Wennington,1963.0,213.0,111.0,2000
82915,Gerald Wilkins,1963.0,198.0,83.0,1986
82916,Gerald Wilkins,1963.0,198.0,83.0,1987
82917,Gerald Wilkins,1963.0,198.0,83.0,1988
82918,Gerald Wilkins,1963.0,198.0,83.0,1989
82919,Gerald Wilkins,1963.0,198.0,83.0,1990
82920,Gerald Wilkins,1963.0,198.0,83.0,1991
82921,Gerald Wilkins,1963.0,198.0,83.0,1992
82922,Gerald Wilkins,1963.0,198.0,83.0,1993
82923,Gerald Wilkins,1963.0,198.0,83.0,1994
82924,Gerald Wilkins,1963.0,198.0,83.0,1996
82925,Gerald Wilkins,1963.0,198.0,83.0,1997
82926,Gerald Wilkins,1963.0,198.0,83.0,1998
82927,Gerald Wilkins,1963.0,198.0,83.0,1999
83084,Pete Williams,1965.0,201.0,86.0,1986
83085,Pete Williams,1965.0,201.0,86.0,1987
83088,Voise Winters,1962.0,203.0,90.0,1986
83089,Rafael Addison,1964.0,201.0,97.0,1987
83090,Rafael Addison,1964.0,201.0,97.0,1992
83091,Rafael Addison,1964.0,201.0,97.0,1993
83092,Rafael Addison,1964.0,201.0,97.0,1995
83093,Rafael Addison,1964.0,201.0,97.0,1996
83094,Rafael Addison,1964.0,201.0,97.0,1997
83125,Mark Alarie,1963.0,203.0,98.0,1987
83126,Mark Alarie,1963.0,203.0,98.0,1988
83127,Mark Alarie,1963.0,203.0,98.0,1989
83128,Mark Alarie,1963.0,203.0,98.0,1990
83129,Mark Alarie,1963.0,203.0,98.0,1991
83150,William Bedford,1963.0,213.0,102.0,1987
83151,William Bedford,1963.0,213.0,102.0,1988
83152,William Bedford,1963.0,213.0,102.0,1990
83153,William Bedford,1963.0,213.0,102.0,1991
83154,William Bedford,1963.0,213.0,102.0,1992
83155,William Bedford,1963.0,213.0,102.0,1993
83186,Walter Berry,1964.0,203.0,97.0,1987
83188,Walter Berry,1964.0,203.0,97.0,1988
83189,Walter Berry,1964.0,203.0,97.0,1989
83211,Joe Binion,1961.0,203.0,106.0,1987
83212,Adrian Branch,1963.0,201.0,83.0,1987
83213,Adrian Branch,1963.0,201.0,83.0,1988
83214,Adrian Branch,1963.0,201.0,83.0,1989
83215,Adrian Branch,1963.0,201.0,83.0,1990
83228,Mike Brown,1963.0,206.0,116.0,1987
83229,Mike Brown,1963.0,206.0,116.0,1988
83230,Mike Brown,1963.0,206.0,116.0,1989
83231,Mike Brown,1963.0,206.0,116.0,1990
83232,Mike Brown,1963.0,206.0,116.0,1991
83233,Mike Brown,1963.0,206.0,116.0,1992
83234,Mike Brown,1963.0,206.0,116.0,1993
83235,Mike Brown,1963.0,206.0,116.0,1994
83236,Mike Brown,1963.0,206.0,116.0,1995
83237,Mike Brown,1963.0,206.0,116.0,1996
83238,Mike Brown,1963.0,206.0,116.0,1997
83349,Ben Coleman,1961.0,206.0,106.0,1987
83350,Ben Coleman,1961.0,206.0,106.0,1988
83352,Ben Coleman,1961.0,206.0,106.0,1989
83353,Ben Coleman,1961.0,206.0,106.0,1990
83354,Ben Coleman,1961.0,206.0,106.0,1994
83385,Dell Curry,1964.0,193.0,86.0,1987
83386,Dell Curry,1964.0,193.0,86.0,1988
83387,Dell Curry,1964.0,193.0,86.0,1989
83388,Dell Curry,1964.0,193.0,86.0,1990
83389,Dell Curry,1964.0,193.0,86.0,1991
83390,Dell Curry,1964.0,193.0,86.0,1992
83391,Dell Curry,1964.0,193.0,86.0,1993
83392,Dell Curry,1964.0,193.0,86.0,1994
83393,Dell Curry,1964.0,193.0,86.0,1995
83394,Dell Curry,1964.0,193.0,86.0,1996
83395,Dell Curry,1964.0,193.0,86.0,1997
83396,Dell Curry,1964.0,193.0,86.0,1998
83397,Dell Curry,1964.0,193.0,86.0,1999
83398,Dell Curry,1964.0,193.0,86.0,2000
83399,Dell Curry,1964.0,193.0,86.0,2001
83400,Dell Curry,1964.0,193.0,86.0,2002
83641,Brad Daugherty,1965.0,213.0,111.0,1987
83642,Brad Daugherty,1965.0,213.0,111.0,1988
83643,Brad Daugherty,1965.0,213.0,111.0,1989
83644,Brad Daugherty,1965.0,213.0,111.0,1990
83645,Brad Daugherty,1965.0,213.0,111.0,1991
83646,Brad Daugherty,1965.0,213.0,111.0,1992
83647,Brad Daugherty,1965.0,213.0,111.0,1993
83648,Brad Daugherty,1965.0,213.0,111.0,1994
83705,Johnny Dawkins,1963.0,188.0,74.0,1987
83706,Johnny Dawkins,1963.0,188.0,74.0,1988
83707,Johnny Dawkins,1963.0,188.0,74.0,1989
83708,Johnny Dawkins,1963.0,188.0,74.0,1990
83709,Johnny Dawkins,1963.0,188.0,74.0,1991
83710,Johnny Dawkins,1963.0,188.0,74.0,1992
83711,Johnny Dawkins,1963.0,188.0,74.0,1993
83712,Johnny Dawkins,1963.0,188.0,74.0,1994
83713,Johnny Dawkins,1963.0,188.0,74.0,1995
83786,Bruce Douglas,1964.0,190.0,88.0,1987
83787,Greg Dreiling,1962.0,216.0,113.0,1987
83788,Greg Dreiling,1962.0,216.0,113.0,1988
83789,Greg Dreiling,1962.0,216.0,113.0,1989
83790,Greg Dreiling,1962.0,216.0,113.0,1990
83791,Greg Dreiling,1962.0,216.0,113.0,1991
83792,Greg Dreiling,1962.0,216.0,113.0,1992
83793,Greg Dreiling,1962.0,216.0,113.0,1993
83794,Greg Dreiling,1962.0,216.0,113.0,1994
83795,Greg Dreiling,1962.0,216.0,113.0,1995
83796,Greg Dreiling,1962.0,216.0,113.0,1997
83887,Kevin Duckworth,1964.0,213.0,124.0,1987
83889,Kevin Duckworth,1964.0,213.0,124.0,1988
83890,Kevin Duckworth,1964.0,213.0,124.0,1989
83891,Kevin Duckworth,1964.0,213.0,124.0,1990
83892,Kevin Duckworth,1964.0,213.0,124.0,1991
83893,Kevin Duckworth,1964.0,213.0,124.0,1992
83894,Kevin Duckworth,1964.0,213.0,124.0,1993
83895,Kevin Duckworth,1964.0,213.0,124.0,1994
83896,Kevin Duckworth,1964.0,213.0,124.0,1995
83897,Kevin Duckworth,1964.0,213.0,124.0,1996
83898,Kevin Duckworth,1964.0,213.0,124.0,1997
84031,Dave Feitl,1962.0,211.0,106.0,1987
84032,Dave Feitl,1962.0,211.0,106.0,1988
84033,Dave Feitl,1962.0,211.0,106.0,1989
84034,Dave Feitl,1962.0,211.0,106.0,1991
84035,Dave Feitl,1962.0,211.0,106.0,1992
84056,Kenny Gattison,1964.0,203.0,102.0,1987
84057,Kenny Gattison,1964.0,203.0,102.0,1989
84058,Kenny Gattison,1964.0,203.0,102.0,1990
84059,Kenny Gattison,1964.0,203.0,102.0,1991
84060,Kenny Gattison,1964.0,203.0,102.0,1992
84061,Kenny Gattison,1964.0,203.0,102.0,1993
84062,Kenny Gattison,1964.0,203.0,102.0,1994
84063,Kenny Gattison,1964.0,203.0,102.0,1995
84064,Kenny Gattison,1964.0,203.0,102.0,1996
84137,Cedric Henderson,1965.0,203.0,95.0,1987
84141,Kevin Henderson,1964.0,193.0,88.0,1987
84142,Kevin Henderson,1964.0,193.0,88.0,1988
84150,Conner Henry,1963.0,201.0,88.0,1987
84152,Conner Henry,1963.0,201.0,88.0,1988
84175,Jeff Hornacek,1963.0,190.0,86.0,1987
84176,Jeff Hornacek,1963.0,190.0,86.0,1988
84177,Jeff Hornacek,1963.0,190.0,86.0,1989
84178,Jeff Hornacek,1963.0,190.0,86.0,1990
84179,Jeff Hornacek,1963.0,190.0,86.0,1991
84180,Jeff Hornacek,1963.0,190.0,86.0,1992
84181,Jeff Hornacek,1963.0,190.0,86.0,1993
84182,Jeff Hornacek,1963.0,190.0,86.0,1994
84184,Jeff Hornacek,1963.0,190.0,86.0,1995
84185,Jeff Hornacek,1963.0,190.0,86.0,1996
84186,Jeff Hornacek,1963.0,190.0,86.0,1997
84187,Jeff Hornacek,1963.0,190.0,86.0,1998
84188,Jeff Hornacek,1963.0,190.0,86.0,1999
84189,Jeff Hornacek,1963.0,190.0,86.0,2000
84400,Myron Jackson,1964.0,190.0,83.0,1987
84402,Anthony Jones,1962.0,198.0,88.0,1987
84404,Anthony Jones,1962.0,198.0,88.0,1989
84406,Anthony Jones,1962.0,198.0,88.0,1990
84427,Larry Krystkowiak,1964.0,206.0,99.0,1987
84428,Larry Krystkowiak,1964.0,206.0,99.0,1988
84429,Larry Krystkowiak,1964.0,206.0,99.0,1989
84430,Larry Krystkowiak,1964.0,206.0,99.0,1990
84431,Larry Krystkowiak,1964.0,206.0,99.0,1992
84432,Larry Krystkowiak,1964.0,206.0,99.0,1993
84433,Larry Krystkowiak,1964.0,206.0,99.0,1994
84434,Larry Krystkowiak,1964.0,206.0,99.0,1995
84435,Larry Krystkowiak,1964.0,206.0,99.0,1997
84508,Jim Lampley,1960.0,208.0,104.0,1987
84509,Fernando Martin,1962.0,206.0,99.0,1987
84510,Maurice Martin,1964.0,198.0,90.0,1987
84511,Maurice Martin,1964.0,198.0,90.0,1988
84514,Forrest McKenzie,1963.0,201.0,90.0,1987
84515,Nate McMillan,1964.0,196.0,88.0,1987
84516,Nate McMillan,1964.0,196.0,88.0,1988
84517,Nate McMillan,1964.0,196.0,88.0,1989
84518,Nate McMillan,1964.0,196.0,88.0,1990
84519,Nate McMillan,1964.0,196.0,88.0,1991
84520,Nate McMillan,1964.0,196.0,88.0,1992
84521,Nate McMillan,1964.0,196.0,88.0,1993
84522,Nate McMillan,1964.0,196.0,88.0,1994
84523,Nate McMillan,1964.0,196.0,88.0,1995
84524,Nate McMillan,1964.0,196.0,88.0,1996
84525,Nate McMillan,1964.0,196.0,88.0,1997
84526,Nate McMillan,1964.0,196.0,88.0,1998
84659,Pete Myers,1963.0,198.0,81.0,1987
84660,Pete Myers,1963.0,198.0,81.0,1988
84661,Pete Myers,1963.0,198.0,81.0,1989
84663,Pete Myers,1963.0,198.0,81.0,1990
84665,Pete Myers,1963.0,198.0,81.0,1991
84666,Pete Myers,1963.0,198.0,81.0,1994
84667,Pete Myers,1963.0,198.0,81.0,1995
84668,Pete Myers,1963.0,198.0,81.0,1996
84670,Pete Myers,1963.0,198.0,81.0,1998
84803,Johnny Newman,1963.0,201.0,86.0,1987
84804,Johnny Newman,1963.0,201.0,86.0,1988
84805,Johnny Newman,1963.0,201.0,86.0,1989
84806,Johnny Newman,1963.0,201.0,86.0,1990
84807,Johnny Newman,1963.0,201.0,86.0,1991
84808,Johnny Newman,1963.0,201.0,86.0,1992
84809,Johnny Newman,1963.0,201.0,86.0,1993
84810,Johnny Newman,1963.0,201.0,86.0,1994
84812,Johnny Newman,1963.0,201.0,86.0,1995
84813,Johnny Newman,1963.0,201.0,86.0,1996
84814,Johnny Newman,1963.0,201.0,86.0,1997
84815,Johnny Newman,1963.0,201.0,86.0,1998
84816,Johnny Newman,1963.0,201.0,86.0,1999
84817,Johnny Newman,1963.0,201.0,86.0,2000
84818,Johnny Newman,1963.0,201.0,86.0,2001
84819,Johnny Newman,1963.0,201.0,86.0,2002
85092,Dennis Nutt,1963.0,188.0,77.0,1987
85093,Chuck Person,1964.0,203.0,99.0,1987
85094,Chuck Person,1964.0,203.0,99.0,1988
85095,Chuck Person,1964.0,203.0,99.0,1989
85096,Chuck Person,1964.0,203.0,99.0,1990
85097,Chuck Person,1964.0,203.0,99.0,1991
85098,Chuck Person,1964.0,203.0,99.0,1992
85099,Chuck Person,1964.0,203.0,99.0,1993
85100,Chuck Person,1964.0,203.0,99.0,1994
85101,Chuck Person,1964.0,203.0,99.0,1995
85102,Chuck Person,1964.0,203.0,99.0,1996
85103,Chuck Person,1964.0,203.0,99.0,1998
85104,Chuck Person,1964.0,203.0,99.0,1999
85105,Chuck Person,1964.0,203.0,99.0,2000
85262,Dwayne Polee,1963.0,196.0,81.0,1987
85263,Harold Pressley,1963.0,201.0,95.0,1987
85264,Harold Pressley,1963.0,201.0,95.0,1988
85265,Harold Pressley,1963.0,201.0,95.0,1989
85266,Harold Pressley,1963.0,201.0,95.0,1990
85279,Mark Price,1964.0,183.0,77.0,1987
85280,Mark Price,1964.0,183.0,77.0,1988
85281,Mark Price,1964.0,183.0,77.0,1989
85282,Mark Price,1964.0,183.0,77.0,1990
85283,Mark Price,1964.0,183.0,77.0,1991
85284,Mark Price,1964.0,183.0,77.0,1992
85285,Mark Price,1964.0,183.0,77.0,1993
85286,Mark Price,1964.0,183.0,77.0,1994
85287,Mark Price,1964.0,183.0,77.0,1995
85288,Mark Price,1964.0,183.0,77.0,1996
